source_file,database,rule_id,type,display
MATILDA_SAT_results.json,SAT,SAT_45,TGDRule,∀ x0: gmt_mission_phase_0(tm=x0) ⇒ time_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_46,TGDRule,∀ x0: time_0(tm=x0) ⇒ gmt_mission_phase_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_47,TGDRule,∀ x0: gmt_mission_phase_0(tm=x0) ∧ time_1(tm=x0) ⇒ time_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_48,TGDRule,∀ x0: time_1(tm=x0) ⇒ gmt_mission_phase_0(tm=x0) ∧ time_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_49,TGDRule,∀ x0: time_0(tm=x0) ∧ time_1(tm=x0) ⇒ gmt_mission_phase_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_50,TGDRule,∀ x0: gmt_mission_phase_0(tm=x0) ⇒ time_0(tm=x0) ∧ time_1(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_51,TGDRule,∀ x0: time_0(tm=x0) ⇒ gmt_mission_phase_0(tm=x0) ∧ time_1(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_52,TGDRule,∀ x0: gmt_mission_phase_0(tm=x0) ∧ time_0(tm=x0) ⇒ time_1(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_53,TGDRule,∀ x0: trfl_0(tf=x0) ⇒ fault_test_0(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_54,TGDRule,∀ x0: fault_test_0(tf=x0) ⇒ trfl_0(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_55,TGDRule,∀ x0: fault_test_0(tf=x0) ⇒ trfl_0(tf=x0) ∧ trfl_1(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_56,TGDRule,∀ x0: fault_test_0(tf=x0) ∧ trfl_1(tf=x0) ⇒ trfl_0(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_57,TGDRule,∀ x0: trfl_0(tf=x0) ⇒ fault_test_0(tf=x0) ∧ trfl_1(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_58,TGDRule,∀ x0: trfl_1(tf=x0) ⇒ fault_test_0(tf=x0) ∧ trfl_0(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_59,TGDRule,∀ x0: trfl_0(tf=x0) ∧ trfl_1(tf=x0) ⇒ fault_test_0(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_60,TGDRule,∀ x0: fault_test_0(tf=x0) ∧ trfl_0(tf=x0) ⇒ trfl_1(tf=x0)
MATILDA_SAT_results.json,SAT,SAT_61,TGDRule,∀ x0: succ_0(tm1=x0) ⇒ time_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_62,TGDRule,∀ x0: time_0(tm=x0) ⇒ succ_0(tm1=x0)
MATILDA_SAT_results.json,SAT,SAT_63,TGDRule,∀ x0: time_0(tm=x0) ⇒ succ_0(tm1=x0) ∧ time_1(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_64,TGDRule,∀ x0: succ_0(tm1=x0) ∧ time_1(tm=x0) ⇒ time_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_65,TGDRule,∀ x0: time_1(tm=x0) ⇒ succ_0(tm1=x0) ∧ time_0(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_66,TGDRule,∀ x0: succ_0(tm1=x0) ⇒ time_0(tm=x0) ∧ time_1(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_67,TGDRule,∀ x0: time_0(tm=x0) ∧ time_1(tm=x0) ⇒ succ_0(tm1=x0)
MATILDA_SAT_results.json,SAT,SAT_68,TGDRule,∀ x0: succ_0(tm1=x0) ∧ time_0(tm=x0) ⇒ time_1(tm=x0)
MATILDA_SAT_results.json,SAT,SAT_69,TGDRule,"∀ x0: time_0(tm=x0) ⇒ ∃ z0: succ_0(tm1=x0, tm2=z0) ∧ time_1(tm=z0)"
MATILDA_SAT_results.json,SAT,SAT_70,TGDRule,"∀ x0, y0: succ_0(tm1=x0, tm2=y0) ∧ time_1(tm=y0) ⇒ time_0(tm=x0)"
MATILDA_SAT_results.json,SAT,SAT_71,TGDRule,"∀ x0: time_1(tm=x0) ⇒ ∃ z0: succ_0(tm1=z0, tm2=x0) ∧ time_0(tm=z0)"
MATILDA_SAT_results.json,SAT,SAT_72,TGDRule,"∀ x0, x1: succ_0(tm1=x0, tm2=x1) ⇒ time_0(tm=x0) ∧ time_1(tm=x1)"
MATILDA_SAT_results.json,SAT,SAT_73,TGDRule,"∀ x0, x1: time_0(tm=x0) ∧ time_1(tm=x1) ⇒ succ_0(tm1=x0, tm2=x1)"
MATILDA_SAT_results.json,SAT,SAT_74,TGDRule,"∀ x0, y0: succ_0(tm1=y0, tm2=x0) ∧ time_0(tm=y0) ⇒ time_1(tm=x0)"
MATILDA_Elti_results.json,Elti,Elti_1,TGDRule,∀ x0: daughter_0(name1=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_2,TGDRule,∀ x0: person_0(name=x0) ⇒ daughter_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_3,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ daughter_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_4,TGDRule,∀ x0: person_1(name=x0) ⇒ daughter_0(name1=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_5,TGDRule,∀ x0: daughter_0(name1=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_6,TGDRule,∀ x0: daughter_0(name1=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_7,TGDRule,∀ x0: daughter_0(name1=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_8,TGDRule,∀ x0: person_0(name=x0) ⇒ daughter_0(name1=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_9,TGDRule,"∀ x0, x1: person_0(name=x0) ∧ person_1(name=x1) ⇒ daughter_0(name1=x0, name2=x1)"
MATILDA_Elti_results.json,Elti,Elti_10,TGDRule,"∀ x0: person_1(name=x0) ⇒ ∃ z0: daughter_0(name1=z0, name2=x0) ∧ person_0(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_11,TGDRule,"∀ x0, y0: daughter_0(name1=x0, name2=y0) ∧ person_1(name=y0) ⇒ person_0(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_12,TGDRule,"∀ x0, y0: daughter_0(name1=y0, name2=x0) ∧ person_0(name=y0) ⇒ person_1(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_13,TGDRule,"∀ x0, x1: daughter_0(name1=x0, name2=x1) ⇒ person_0(name=x0) ∧ person_1(name=x1)"
MATILDA_Elti_results.json,Elti,Elti_14,TGDRule,"∀ x0: person_0(name=x0) ⇒ ∃ z0: daughter_0(name1=x0, name2=z0) ∧ person_1(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_15,TGDRule,∀ x0: person_0(name=x0) ⇒ husband_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_16,TGDRule,∀ x0: husband_0(name1=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_17,TGDRule,∀ x0: person_1(name=x0) ⇒ husband_0(name1=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_18,TGDRule,∀ x0: person_0(name=x0) ⇒ husband_0(name1=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_19,TGDRule,∀ x0: husband_0(name1=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_20,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ husband_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_21,TGDRule,∀ x0: husband_0(name1=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_22,TGDRule,∀ x0: husband_0(name1=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_23,TGDRule,"∀ x0: person_1(name=x0) ⇒ ∃ z0: husband_0(name1=z0, name2=x0) ∧ person_0(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_24,TGDRule,"∀ x0: person_0(name=x0) ⇒ ∃ z0: husband_0(name1=x0, name2=z0) ∧ person_1(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_25,TGDRule,"∀ x0, x1: husband_0(name1=x0, name2=x1) ⇒ person_0(name=x0) ∧ person_1(name=x1)"
MATILDA_Elti_results.json,Elti,Elti_26,TGDRule,"∀ x0, x1: person_0(name=x0) ∧ person_1(name=x1) ⇒ husband_0(name1=x0, name2=x1)"
MATILDA_Elti_results.json,Elti,Elti_27,TGDRule,"∀ x0, y0: husband_0(name1=x0, name2=y0) ∧ person_1(name=y0) ⇒ person_0(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_28,TGDRule,"∀ x0, y0: husband_0(name1=y0, name2=x0) ∧ person_0(name=y0) ⇒ person_1(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_29,TGDRule,∀ x0: mother_0(name1=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_30,TGDRule,∀ x0: person_0(name=x0) ⇒ mother_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_31,TGDRule,∀ x0: mother_0(name1=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_32,TGDRule,∀ x0: mother_0(name1=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_33,TGDRule,∀ x0: mother_0(name1=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_34,TGDRule,∀ x0: person_1(name=x0) ⇒ mother_0(name1=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_35,TGDRule,∀ x0: person_0(name=x0) ⇒ mother_0(name1=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_36,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ mother_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_37,TGDRule,"∀ x0, y0: mother_0(name1=y0, name2=x0) ∧ person_0(name=y0) ⇒ person_1(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_38,TGDRule,"∀ x0, x1: mother_0(name1=x0, name2=x1) ⇒ person_0(name=x0) ∧ person_1(name=x1)"
MATILDA_Elti_results.json,Elti,Elti_39,TGDRule,"∀ x0, y0: mother_0(name1=x0, name2=y0) ∧ person_1(name=y0) ⇒ person_0(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_40,TGDRule,"∀ x0: person_1(name=x0) ⇒ ∃ z0: mother_0(name1=z0, name2=x0) ∧ person_0(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_41,TGDRule,"∀ x0: person_0(name=x0) ⇒ ∃ z0: mother_0(name1=x0, name2=z0) ∧ person_1(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_42,TGDRule,"∀ x0, x1: person_0(name=x0) ∧ person_1(name=x1) ⇒ mother_0(name1=x0, name2=x1)"
MATILDA_Elti_results.json,Elti,Elti_43,TGDRule,∀ x0: brother_0(name1=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_44,TGDRule,∀ x0: person_0(name=x0) ⇒ brother_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_45,TGDRule,∀ x0: brother_0(name1=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_46,TGDRule,∀ x0: person_0(name=x0) ⇒ brother_0(name1=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_47,TGDRule,∀ x0: brother_0(name1=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_48,TGDRule,∀ x0: person_1(name=x0) ⇒ brother_0(name1=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_49,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ brother_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_50,TGDRule,∀ x0: brother_0(name1=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_51,TGDRule,"∀ x0, y0: brother_0(name1=y0, name2=x0) ∧ person_0(name=y0) ⇒ person_1(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_52,TGDRule,"∀ x0: person_0(name=x0) ⇒ ∃ z0: brother_0(name1=x0, name2=z0) ∧ person_1(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_53,TGDRule,"∀ x0, x1: brother_0(name1=x0, name2=x1) ⇒ person_0(name=x0) ∧ person_1(name=x1)"
MATILDA_Elti_results.json,Elti,Elti_54,TGDRule,"∀ x0: person_1(name=x0) ⇒ ∃ z0: brother_0(name1=z0, name2=x0) ∧ person_0(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_55,TGDRule,"∀ x0, x1: person_0(name=x0) ∧ person_1(name=x1) ⇒ brother_0(name1=x0, name2=x1)"
MATILDA_Elti_results.json,Elti,Elti_56,TGDRule,"∀ x0, y0: brother_0(name1=x0, name2=y0) ∧ person_1(name=y0) ⇒ person_0(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_57,TGDRule,∀ x0: brother_0(name2=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_58,TGDRule,∀ x0: person_0(name=x0) ⇒ brother_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_59,TGDRule,∀ x0: brother_0(name2=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_60,TGDRule,∀ x0: person_0(name=x0) ⇒ brother_0(name2=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_61,TGDRule,∀ x0: brother_0(name2=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_62,TGDRule,∀ x0: person_1(name=x0) ⇒ brother_0(name2=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_63,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ brother_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_64,TGDRule,∀ x0: brother_0(name2=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_65,TGDRule,∀ x0: person_0(name=x0) ⇒ husband_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_66,TGDRule,∀ x0: husband_0(name2=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_67,TGDRule,∀ x0: person_1(name=x0) ⇒ husband_0(name2=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_68,TGDRule,∀ x0: person_0(name=x0) ⇒ husband_0(name2=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_69,TGDRule,∀ x0: husband_0(name2=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_70,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ husband_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_71,TGDRule,∀ x0: husband_0(name2=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_72,TGDRule,∀ x0: husband_0(name2=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_73,TGDRule,∀ x0: person_0(name=x0) ⇒ father_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_74,TGDRule,∀ x0: father_0(name2=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_75,TGDRule,∀ x0: person_1(name=x0) ⇒ father_0(name2=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_76,TGDRule,∀ x0: father_0(name2=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_77,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ father_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_78,TGDRule,∀ x0: person_0(name=x0) ⇒ father_0(name2=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_79,TGDRule,∀ x0: father_0(name2=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_80,TGDRule,∀ x0: father_0(name2=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_81,TGDRule,∀ x0: person_0(name=x0) ⇒ elti_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_82,TGDRule,∀ x0: elti_0(name2=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_83,TGDRule,∀ x0: elti_0(name2=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_84,TGDRule,∀ x0: elti_0(name2=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_85,TGDRule,∀ x0: elti_0(name2=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_86,TGDRule,∀ x0: person_1(name=x0) ⇒ elti_0(name2=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_87,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ elti_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_88,TGDRule,∀ x0: person_0(name=x0) ⇒ elti_0(name2=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_89,TGDRule,∀ x0: person_0(name=x0) ⇒ elti_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_90,TGDRule,∀ x0: elti_0(name1=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_91,TGDRule,∀ x0: elti_0(name1=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_92,TGDRule,∀ x0: elti_0(name1=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_93,TGDRule,∀ x0: elti_0(name1=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_94,TGDRule,∀ x0: person_1(name=x0) ⇒ elti_0(name1=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_95,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ elti_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_96,TGDRule,∀ x0: person_0(name=x0) ⇒ elti_0(name1=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_97,TGDRule,"∀ x0, x1: elti_0(name1=x0, name2=x1) ⇒ person_0(name=x0) ∧ person_1(name=x1)"
MATILDA_Elti_results.json,Elti,Elti_98,TGDRule,"∀ x0, y0: elti_0(name1=x0, name2=y0) ∧ person_1(name=y0) ⇒ person_0(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_99,TGDRule,"∀ x0, y0: elti_0(name1=y0, name2=x0) ∧ person_0(name=y0) ⇒ person_1(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_100,TGDRule,"∀ x0: person_1(name=x0) ⇒ ∃ z0: elti_0(name1=z0, name2=x0) ∧ person_0(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_101,TGDRule,"∀ x0, x1: person_0(name=x0) ∧ person_1(name=x1) ⇒ elti_0(name1=x0, name2=x1)"
MATILDA_Elti_results.json,Elti,Elti_102,TGDRule,"∀ x0: person_0(name=x0) ⇒ ∃ z0: elti_0(name1=x0, name2=z0) ∧ person_1(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_103,TGDRule,∀ x0: daughter_0(name2=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_104,TGDRule,∀ x0: person_0(name=x0) ⇒ daughter_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_105,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ daughter_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_106,TGDRule,∀ x0: person_1(name=x0) ⇒ daughter_0(name2=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_107,TGDRule,∀ x0: daughter_0(name2=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_108,TGDRule,∀ x0: daughter_0(name2=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_109,TGDRule,∀ x0: daughter_0(name2=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_110,TGDRule,∀ x0: person_0(name=x0) ⇒ daughter_0(name2=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_111,TGDRule,∀ x0: person_0(name=x0) ⇒ father_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_112,TGDRule,∀ x0: father_0(name1=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_113,TGDRule,∀ x0: person_1(name=x0) ⇒ father_0(name1=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_114,TGDRule,∀ x0: father_0(name1=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_115,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ father_0(name1=x0)
MATILDA_Elti_results.json,Elti,Elti_116,TGDRule,∀ x0: person_0(name=x0) ⇒ father_0(name1=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_117,TGDRule,∀ x0: father_0(name1=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_118,TGDRule,∀ x0: father_0(name1=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_119,TGDRule,"∀ x0: person_1(name=x0) ⇒ ∃ z0: father_0(name1=z0, name2=x0) ∧ person_0(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_120,TGDRule,"∀ x0, y0: father_0(name1=y0, name2=x0) ∧ person_0(name=y0) ⇒ person_1(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_121,TGDRule,"∀ x0, x1: person_0(name=x0) ∧ person_1(name=x1) ⇒ father_0(name1=x0, name2=x1)"
MATILDA_Elti_results.json,Elti,Elti_122,TGDRule,"∀ x0: person_0(name=x0) ⇒ ∃ z0: father_0(name1=x0, name2=z0) ∧ person_1(name=z0)"
MATILDA_Elti_results.json,Elti,Elti_123,TGDRule,"∀ x0, x1: father_0(name1=x0, name2=x1) ⇒ person_0(name=x0) ∧ person_1(name=x1)"
MATILDA_Elti_results.json,Elti,Elti_124,TGDRule,"∀ x0, y0: father_0(name1=x0, name2=y0) ∧ person_1(name=y0) ⇒ person_0(name=x0)"
MATILDA_Elti_results.json,Elti,Elti_125,TGDRule,∀ x0: mother_0(name2=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_126,TGDRule,∀ x0: person_0(name=x0) ⇒ mother_0(name2=x0)
MATILDA_Elti_results.json,Elti,Elti_127,TGDRule,∀ x0: mother_0(name2=x0) ∧ person_0(name=x0) ⇒ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_128,TGDRule,∀ x0: mother_0(name2=x0) ⇒ person_0(name=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_129,TGDRule,∀ x0: mother_0(name2=x0) ∧ person_1(name=x0) ⇒ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_130,TGDRule,∀ x0: person_1(name=x0) ⇒ mother_0(name2=x0) ∧ person_0(name=x0)
MATILDA_Elti_results.json,Elti,Elti_131,TGDRule,∀ x0: person_0(name=x0) ⇒ mother_0(name2=x0) ∧ person_1(name=x0)
MATILDA_Elti_results.json,Elti,Elti_132,TGDRule,∀ x0: person_0(name=x0) ∧ person_1(name=x0) ⇒ mother_0(name2=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_1,TGDRule,∀ x0: person_0(p_id=x0) ⇒ advisedBy_0(p_id_dummy=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_2,TGDRule,∀ x0: advisedBy_0(p_id_dummy=x0) ⇒ person_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_3,TGDRule,∀ x0: advisedBy_0(p_id_dummy=x0) ⇒ person_0(p_id=x0) ∧ person_1(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_4,TGDRule,∀ x0: person_0(p_id=x0) ∧ person_1(p_id=x0) ⇒ advisedBy_0(p_id_dummy=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_5,TGDRule,∀ x0: person_0(p_id=x0) ⇒ advisedBy_0(p_id_dummy=x0) ∧ person_1(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_6,TGDRule,∀ x0: advisedBy_0(p_id_dummy=x0) ∧ person_1(p_id=x0) ⇒ person_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_7,TGDRule,∀ x0: person_1(p_id=x0) ⇒ advisedBy_0(p_id_dummy=x0) ∧ person_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_8,TGDRule,∀ x0: advisedBy_0(p_id_dummy=x0) ∧ person_0(p_id=x0) ⇒ person_1(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_9,TGDRule,∀ x0: person_0(p_id=x0) ⇒ advisedBy_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_10,TGDRule,∀ x0: advisedBy_0(p_id=x0) ⇒ person_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_11,TGDRule,∀ x0: advisedBy_0(p_id=x0) ⇒ person_0(p_id=x0) ∧ person_1(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_12,TGDRule,∀ x0: person_0(p_id=x0) ∧ person_1(p_id=x0) ⇒ advisedBy_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_13,TGDRule,∀ x0: person_0(p_id=x0) ⇒ advisedBy_0(p_id=x0) ∧ person_1(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_14,TGDRule,∀ x0: advisedBy_0(p_id=x0) ∧ person_1(p_id=x0) ⇒ person_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_15,TGDRule,∀ x0: person_1(p_id=x0) ⇒ advisedBy_0(p_id=x0) ∧ person_0(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_16,TGDRule,∀ x0: advisedBy_0(p_id=x0) ∧ person_0(p_id=x0) ⇒ person_1(p_id=x0)
MATILDA_UW_std_results.json,UW_std,UW_std_17,TGDRule,"∀ x0, x1: advisedBy_0(p_id=x0, p_id_dummy=x1) ⇒ person_0(p_id=x0) ∧ person_1(p_id=x1)"
